idx,rpm,fuel,hw_nozzle_holes,hw_nozzle_diameter_mm,hw_vp37_camplate,hw_vp37_cam_profile_file,hw_valvetrain_profile_file,soi_offset_deg,iq_cmd_mg_per_str,iq_eff_mg_per_str,n146_mv,maf_target_mg_per_str,smoke_iq_max_mg_per_str,boost_target_mbar_abs,p_intake_bar_used,soi_main_deg_model,duration_main_deg,out_peak_pressure_bar,out_peak_temp_k,out_imep_bar,out_indicated_torque_nm,out_brake_torque_nm_est,out_brake_power_kw_est,out_mass_start_kg_per_cyl,out_mass_end_kg_per_cyl,out_fuel_energy_in_j_per_cyl,out_q_comb_j_per_cyl,out_q_wall_j_per_cyl,out_q_exhaust_out_j_per_cyl_est,out_torque_ind_mean_nm_per_cyl,out_torque_ind_pp_nm_per_cyl,out_torque_ind_ripple_rms_nm_per_cyl,out_rod_force_max_comp_n_est,out_rod_force_max_tens_n_est,out_bsfc_g_per_kwh_est
3043,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.7047850103430524,19.311748229539326,19.311748229539326,,496.0897177070941,28.69373103162508,1112.768162569228,1.3399666783073352,-7.704785010343052,20.35387096741151,101.94898294489478,1559.944205973513,9.410331009610056,141.9981013953275,126.9085045203275,19.934741273956394,3.987921758799434e-05,2.2253288956352798e-05,820.7492997554214,790.8436809135836,3.855431899741739,626.944675707063,35.45270981542902,1167.8491588510929,188.20922813942843,49475.44880028998,497.7953183406804,174.37470762956053
3044,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.4514218142042914,12.86913293624139,12.86913293624139,,392.68761969724534,25.160283574258063,1035.8645167911047,1.4452331611461615,-4.548578185795709,13.180003860826183,73.94282214744423,1210.5344889380538,5.860465826635477,88.432066823643,73.342469948643,11.520608239339351,4.30120902495409e-05,2.877010567541852e-05,476.1579186409314,461.0856382682695,2.0335643407957233,485.4402284044085,22.07877063018526,1072.6463143321996,164.44464085579108,35559.48754715478,467.964433550393,201.06958594542806
3045,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.8137124708969976,42.54980838083442,42.54980838083442,,795.6371005833681,37.035714285714285,1724.462725746858,1.796543411453544,-3.1862875291030024,54.209104025486205,128.08884806832162,1656.5774525034678,17.691771588408688,266.96170127366554,251.87210439866556,39.563977641152455,5.346755764265433e-05,2.8289421122222224e-05,1808.366856185463,1759.3705676618852,7.673158879247735,1414.606811338675,66.65223069032413,1517.5422736473338,279.10752206768467,62447.32633894976,481.583039763261,193.58431495481705
3046,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.5734788854863884,14.172116172530247,14.172116172530247,,414.5949202634206,25.980530284462187,1051.0814995863354,1.189959108154066,-7.573478885486388,14.592471270532734,60.88195711426372,1229.7573275478467,5.559254229364335,83.88690524674661,68.79730837174661,10.806655928371535,3.541478975793416e-05,1.8953000093538387e-05,524.3682983836192,525.7811408872724,2.2273108009589246,477.59179567019714,20.943986906990812,892.8096578611671,141.46563798872128,29076.18811090224,556.610416207832,236.05645705422717
3047,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.3124663925584787,28.528257140569448,28.528257140569448,,657.6014348541826,36.72551910272476,1354.332516640114,1.0304094192546596,-8.312466392558479,31.709275717864777,52.689516814622756,1850.7205596320855,8.958465507506864,135.1796331268709,120.09003625187088,18.863698782910475,3.0666375590088064e-05,9.92725214807505e-06,1055.5455142010694,1013.6055909527406,4.843976038360814,898.6830584138844,33.75016760577361,851.9614697525337,152.4403388382047,25009.53223158176,628.4976638561429,272.22054085991977
3048,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.410890337939966,24.579673332175208,24.579673332175208,,582.7646399065682,33.930164108679804,1201.1175760273768,1.5594275087277973,-3.589109662060034,26.648578708411762,108.44770669145804,1541.5217595045071,11.827779358033872,178.47642243917744,163.38682556417746,25.664742544288845,4.6410668220360126e-05,2.6748862254795225e-05,1044.6361166174463,1001.779339884117,4.674366927381561,803.2658735935697,44.5602258063021,1345.9221250696455,222.73132832983364,52701.358561658555,477.30958739536663,172.3898532064598
3049,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.2395390256415464,7.523213130038794,7.523213130038794,,302.38612174037473,20.09671547087651,1002.2686861832158,1.2026824209105906,-3.7604609743584536,7.552525030463222,61.53292176686924,1070.5887654299715,3.1663792960631643,47.77938713093943,32.68979025593943,5.134900245772526,3.579345272476144e-05,2.468441237981167e-05,278.35888581143536,287.0274752375972,1.1219079707706738,339.90212095089606,11.929009702158142,814.3257721951957,124.19034934938873,29399.3212842821,550.8401477454076,263.72048113726345
3050,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.4765022793484226,6.77098438439811,6.77098438439811,,296.22604763862563,19.96428571428571,1002.2418208708714,1.0280665720338371,-5.523497720651577,6.779878726299863,73.23854069660631,1244.847585605856,3.437132755914543,51.864947692608226,36.77535081760823,5.776658598089271,3.059664929345162e-05,1.9715634253831906e-05,287.76683633691965,290.2415653228773,1.4814320237627163,316.6840978305662,12.949110512940251,722.8390839769868,114.12287516998119,35228.1312997826,629.5510967093169,210.98307412433743
3051,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.6877975182905036,21.35293444114867,21.35293444114867,,527.1619313598258,30.497172097143903,1144.71878983922,1.0151243270084964,-4.312202481709496,22.7396629539071,76.7722467225925,1817.1352779146412,9.470274788240266,142.9026288500216,127.81303197502163,20.076824114288264,3.0211470606698992e-05,1.1593837181815626e-05,907.4997137488183,898.1185982210166,4.504595901787062,662.3109377981286,35.67856408196307,992.778077580771,164.6721141278008,36992.52865820438,635.4232150952946,191.4410455322662
3052,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.7018120043895488,37.10851921438666,37.10851921438666,,760.6314736125541,37.035714285714285,1624.4039390034322,1.7596949946908587,-7.701812004389549,44.26865820891404,91.76044650149427,1492.259534542652,13.809155080460076,208.37458334850075,193.28498647350077,30.36113467771763,5.237089900655415e-05,2.9088030288393802e-05,1373.0152109323064,1364.745433390829,5.606523432208695,1113.724282056219,52.02474778472543,1381.917650066823,245.69345635120453,44422.24372327732,475.73015135702644,220.0027610790114
3053,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.5443998917908528,28.170486280419375,28.170486280419375,,650.7552338945965,36.70253542807472,1339.5412470790525,1.6854131330805115,-7.544399891790853,31.236167525438432,86.2315777186918,1404.5418095877299,11.147437778730259,168.21034227018507,153.12074539518508,24.05215044228533,5.016017050863184e-05,2.9524729997814663e-05,1042.3079923755167,1015.9457468308417,4.2267104842945535,851.1231177021411,41.99698874636439,1309.2930919605112,222.2304865136022,41659.51858376011,470.2824221974897,210.82054773617543
3054,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.9228220664412536,41.83683254507513,41.83683254507513,,791.0502893733167,37.035714285714285,1723.9738280309089,1.3515897632607086,-7.922822066441253,52.76320425458869,69.15161257140683,1811.7880263460804,13.324308461807727,201.05844332682994,185.96884645182996,29.211918090481863,4.0225136289857006e-05,1.7765002782445017e-05,1547.96280416778,1498.3909164479128,6.641540415737876,1308.612777235084,50.198081561762386,1137.1664256455138,209.20633493037096,33181.17292064441,512.7079937245535,257.7930635978072
3055,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.2867326254641185,21.817612179994303,21.817612179994303,,534.9895385082374,31.00001623944015,1152.8406928889005,1.6868706207392161,-7.2867326254641185,23.291713709054157,123.09265600916967,1469.3084850724301,11.200033456605263,169.00398984668624,153.91439297168623,24.1768163120791,5.0203547309274914e-05,3.09251526470003e-05,927.2485176497578,898.5558608727562,4.221084896812781,740.6788356138179,42.19524244312824,1426.9582965310547,228.11278891070472,59967.26019645312,464.2285128907904,162.4353736946291
3056,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.4231350427703608,17.373971070261106,17.373971070261106,,472.6023198762777,27.812402782813958,1089.3902652690788,1.3892020389979767,-4.576864957229639,18.143255619086638,71.07601980154404,1328.7875539836211,7.318324199685402,110.43056197380973,95.34096509880972,14.976123777029073,4.134452840041375e-05,2.492673938157916e-05,642.836929599661,655.7723225536139,2.74875092564535,569.7897595007522,27.571150907584705,1092.8633776846145,171.84064089449325,34136.431877732844,483.91219236490645,208.8200417683372
3057,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.48829612272112133,15.836341483705787,15.836341483705787,,444.04634184025036,26.7988590697041,1070.839862614136,1.307276992426412,-5.511703877278879,16.423173194038064,93.7924602605202,1462.1992512988807,7.76899438119479,117.23099333636947,102.14139646136947,16.04433303752204,3.890632839811142e-05,2.2537692100279615e-05,673.0445130574959,645.7576309021616,3.105064516701115,539.5814333356554,29.269082813691956,1072.9739800156847,171.6936748283795,45430.917622355366,506.86117293097516,177.66656054824028
3058,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.2596840675697889,18.798718663227792,18.798718663227792,,489.91644984873005,28.462088710485716,1106.5788273013695,1.329418054264829,-6.259684067569789,19.7636897055935,98.17296740361094,1547.296812454711,9.22116815152926,139.14371012316545,124.05411324816546,19.486374541401645,3.9565276293591065e-05,2.197636673083036e-05,798.9455431871811,756.2987186163051,3.7616362243846733,620.1050879664438,34.74004869133992,1156.7832154962362,185.68181770613134,47605.363144849565,500.7313610482081,173.64796885083425
3059,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.4896232306260333,4.91212640961573,4.91212640961573,,285.6643546000894,19.96428571428571,1002.1754330860578,1.097837306404552,-7.489623230626034,4.888531900623185,71.30069102818236,1063.7643648372937,2.220950418194514,33.51324648991788,18.423649614917885,2.8939801141269226,3.2673120553735984e-05,2.434402413316872e-05,208.76537240866855,208.61261184519608,0.8983612662259417,278.1725967212676,8.367199462831755,699.2756940852894,108.85262794098048,34252.45885119149,596.9570143675685,305.52482009627715
3060,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.2896224378451784,27.79335228244115,27.79335228244115,,643.5385054618561,36.47569383246158,1323.949450076924,1.6393550577600928,-3.7103775621548216,30.740827520855653,90.7796453984055,1419.9937073406468,11.179473429658497,168.6937473283204,153.60415045332041,24.128083531252635,4.8789419998844964e-05,2.841675636847746e-05,1028.3540344503224,1013.5883542820013,4.301817210701236,844.9696703055463,42.117694949153375,1276.5296066385008,219.2709110110626,43958.2282255541,473.20595211774605,207.34358799609478
3061,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.285275397816931,6.08066816126998,6.08066816126998,,292.3037963708522,19.96428571428571,1002.2171667200455,1.7563169132096874,-4.714724602183069,6.0746058147339,111.70231831216563,1036.4820295315544,3.6502619523233735,55.080981348710175,39.99138447371018,6.281831983474641,5.227036274054209e-05,4.213745757255026e-05,258.4283968539741,250.9432910452204,1.0598873229402828,406.6284501671608,13.75192923716871,1092.82452696392,169.03341206959604,54310.04689016887,424.236166639899,174.23583946656103
3062,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.890951276508626,36.67966889222417,36.67966889222417,,757.8725365399756,37.035714285714285,1609.8230280499076,1.4073450457134962,-5.109048723491374,43.56993391409299,107.60667497836317,1836.3578321158907,15.399106974475721,232.36631647983955,217.27671960483954,34.12974730533267,4.188448877720657e-05,1.9903829090555025e-05,1558.8859279195271,1538.2308045309294,7.0866203744606935,1185.1809985200262,58.01490045340106,1288.4038694662504,236.93390524557236,52283.877757934904,503.59535784055697,193.4482649852129
3063,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.3942836719478522,11.71828065030563,11.71828065030563,,376.1567725306607,24.22274838495319,1022.4242061660693,1.4965020995305185,-5.605716328052148,11.946694874971406,103.9063415991868,1282.3609437980308,6.284139926508541,94.82513819710601,79.735541322106,12.52482954237668,4.453792307989007e-05,3.060847477052999e-05,498.0269276379893,490.6555136577641,2.27659662453647,481.3327852776326,23.67495909917334,1091.4904645347096,172.46081386146335,50447.06455680203,460.66277742293596,168.40872044752476
3064,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.2607356888780572,7.4010057845588575,7.4010057845588575,,299.8211104231585,19.96428571428571,1002.2643216351628,1.008312474148708,-4.739264311121943,7.426721790571328,72.2106905484757,1286.749690946628,3.736173352244466,56.37734974048637,41.287752865486375,6.485465054272146,3.0008740668133608e-05,1.8655053782888096e-05,314.5427458437514,292.46463873559935,1.6334934066776063,327.2256579172253,14.075731937764479,727.5479209703517,115.29822149036752,34722.78045045157,638.6776670105771,205.41025663888996
3065,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.6340133181289582,42.115132160004684,42.115132160004684,,792.8406835626968,37.035714285714285,1724.1646620525746,1.1145923602179217,-3.3659866818710418,53.32109639585466,89.76156972170286,2196.1475325993015,15.523870251039751,234.2489440279949,219.1593471529949,34.4254697490692,3.317177357812759e-05,8.254273527924007e-06,1789.8931168001989,1772.657975844325,8.42909513461501,1492.4567746600048,58.4848990978272,1103.868217098362,214.24674395649905,43430.01873154535,589.5547214101522,220.20683650964006
3066,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.6367549938243036,38.4465627164222,38.4465627164222,,769.2395534756495,37.035714285714285,1669.8974180726407,1.7031646301506775,-4.363245006175696,46.514411623462045,96.40981550512834,1527.7439692894832,13.971711551921025,210.82749497226894,195.73789809726892,30.746437134574382,5.068847902975719e-05,2.7550054954813895e-05,1422.5228205076212,1409.3684957186172,5.855875664780994,1151.7956912148397,52.63716250147539,1337.4051025964372,242.0094593551242,46752.99553891276,480.191651316062,225.07912896268635
3067,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.1267329104011228,40.02406875134222,40.02406875134222,,779.388175633635,37.035714285714285,1722.7307900009205,1.167075850967198,-7.126732910401123,49.30902746652338,97.04817964934807,2102.163532748952,15.50007922032694,233.88994696529787,218.80035009029788,34.369078622327734,3.473375312676218e-05,9.705489896152097e-06,1701.0229219320443,1662.0788677736514,7.9876209929940645,1347.750300501222,58.395304829509705,1153.9108880168465,219.90670504739052,47047.02831828253,566.6640389787051,209.61668639441888
3068,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.07797689750923,38.82353821220109,38.82353821220109,,771.6647624984937,37.035714285714285,1682.714584929123,1.3149613700563143,-3.92202310249077,47.16666885409048,100.88967271916648,1938.7272408361846,15.577560227587137,235.05910413032316,219.96950725532315,34.552729400354494,3.913502585193042e-05,1.6668023055787748e-05,1650.0003740185462,1614.0000860383593,7.571132862612922,1285.5685490566057,58.68719110278709,1227.053577887642,230.3444969487371,48950.96728232389,518.4238236135592,202.24847644378852
3069,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.35665409760299216,32.089839636646786,32.089839636646786,,718.8247910047833,36.93105465551606,1472.6640888623342,1.7496440334623216,-6.356654097602992,36.60864328430532,128.70041453833508,1577.2528259207295,14.910090478565571,224.98725469133032,209.89765781633034,32.970646990074385,5.207176882944584e-05,2.9503412481502302e-05,1363.8181845574884,1348.8392060049205,5.961702895726879,1024.0070552442976,56.17257448922544,1498.596730547274,260.3252267812896,62750.90259827074,473.2800389095157,175.19131900369754
3070,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.9360596535288179,14.330215059888104,14.330215059888104,,417.2530663915253,26.054388773307384,1052.9278687351218,1.6228864714072908,-6.936059653528818,14.765062248080085,84.77916149179688,1202.1855352759646,6.593768299091616,99.49730552044694,84.40770864544692,13.258731869344185,4.829929263287218e-05,3.320098664484419e-05,530.2179572158599,526.3934225283829,2.179830883386181,531.0769692184775,24.84141620745367,1194.0098371847953,183.65829689398387,40961.659757019814,452.899285929431,194.5464118437931
3071,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.7561891047129956,41.10681287857292,41.10681287857292,,786.3538295188191,37.035714285714285,1723.473243116736,1.611849603300446,-6.756189104712996,51.33677026178808,84.59834397413287,1612.6752049667105,14.267841209885164,215.2959721336794,200.2063752586794,31.448343885725425,4.7970820535880306e-05,2.4924085303616527e-05,1520.9520765071977,1505.117219330638,6.321173870479896,1242.8562238419415,53.752787668125826,1296.9363682032545,236.77539412448473,40921.612035322214,488.026653765981,235.2819068956338
